央视频道,#genre#
CCTV1,http://221.15.4.129:8888/rtp/225.1.4.73:1102
CCTV1,http://61.163.149.230:8888/rtp/225.1.4.73:1102
CCTV2,http://221.15.4.129:8888/rtp/225.1.4.74:1103
CCTV2,http://61.163.149.230:8888/rtp/225.1.4.74:1103
CCTV4,http://221.15.4.129:8888/rtp/225.1.5.30:1333
CCTV4,http://61.163.149.230:8888/rtp/225.1.5.30:1333
CCTV4欧洲,http://221.15.4.129:8888/rtp/225.1.5.31:1342
CCTV4欧洲,http://61.163.149.230:8888/rtp/225.1.5.31:1342
CCTV4美洲,http://221.15.4.129:8888/rtp/225.1.5.32:1343
CCTV4美洲,http://61.163.149.230:8888/rtp/225.1.5.32:1343
CCTV5+,http://221.15.4.129:8888/rtp/225.1.4.75:1104
CCTV5+,http://61.163.149.230:8888/rtp/225.1.4.75:1104
CCTV7,http://125.46.142.188:2000/rtp/225.1.4.76:1105
CCTV7,http://221.15.4.129:8888/rtp/225.1.4.76:1105
CCTV7,http://61.163.149.230:8888/rtp/225.1.4.76:1105
CCTV9,http://221.15.4.129:8888/rtp/225.1.4.77:1106
CCTV9,http://61.163.149.230:8888/rtp/225.1.4.77:1106
CCTV10,http://221.15.4.129:8888/rtp/225.1.4.78:1107
CCTV10,http://61.163.149.230:8888/rtp/225.1.4.78:1107
CCTV12,http://221.15.4.129:8888/rtp/225.1.4.79:1108
CCTV12,http://61.163.149.230:8888/rtp/225.1.4.79:1108
CCTV13,http://125.46.142.188:2000/rtp/225.1.4.113:1293
CCTV13,http://221.15.4.129:8888/rtp/225.1.4.113:1293
CCTV13,http://61.163.149.230:8888/rtp/225.1.4.113:1293
CCTV14,http://221.15.4.129:8888/rtp/225.1.4.80:1109
CCTV14,http://61.163.149.230:8888/rtp/225.1.4.80:1109
CCTV15,http://221.15.4.129:8888/rtp/225.1.4.216:1269
CCTV15,http://61.163.149.230:8888/rtp/225.1.4.216:1269
CCTV17,http://221.15.4.129:8888/rtp/225.1.4.226:2506
CCTV17,http://61.163.149.230:8888/rtp/225.1.4.226:2506

卫视频道,#genre#
湖南卫视,http://221.15.4.129:8888/rtp/225.1.4.82:1111
湖南卫视,http://61.163.149.230:8888/rtp/225.1.4.82:1111
浙江卫视,http://221.15.4.129:8888/rtp/225.1.4.84:1113
浙江卫视,http://61.163.149.230:8888/rtp/225.1.4.84:1113
江苏卫视,http://221.15.4.129:8888/rtp/225.1.4.83:1112
江苏卫视,http://61.163.149.230:8888/rtp/225.1.4.83:1112
北京卫视,http://221.15.4.129:8888/rtp/225.1.4.81:1110
北京卫视,http://61.163.149.230:8888/rtp/225.1.4.81:1110
东方卫视,http://221.15.4.129:8888/rtp/225.1.4.85:1114
东方卫视,http://61.163.149.230:8888/rtp/225.1.4.85:1114
安徽卫视,http://221.15.4.129:8888/rtp/225.1.4.87:1116
安徽卫视,http://61.163.149.230:8888/rtp/225.1.4.87:1116
广东卫视,http://221.15.4.129:8888/rtp/225.1.4.166:1207
广东卫视,http://61.163.149.230:8888/rtp/225.1.4.166:1207
深圳卫视,http://221.15.4.129:8888/rtp/225.1.4.90:1119
深圳卫视,http://61.163.149.230:8888/rtp/225.1.4.90:1119
辽宁卫视,http://221.15.4.129:8888/rtp/225.1.4.167:1208
辽宁卫视,http://61.163.149.230:8888/rtp/225.1.4.167:1208
海南卫视,http://221.15.4.129:8888/rtp/225.1.4.195:1310
海南卫视,http://61.163.149.230:8888/rtp/225.1.4.195:1310
山东卫视,http://221.15.4.129:8888/rtp/225.1.4.88:1117
山东卫视,http://61.163.149.230:8888/rtp/225.1.4.88:1117
天津卫视,http://221.15.4.129:8888/rtp/225.1.4.86:1115
天津卫视,http://61.163.149.230:8888/rtp/225.1.4.86:1115
重庆卫视,http://221.15.4.129:8888/rtp/225.1.4.157:1308
重庆卫视,http://61.163.149.230:8888/rtp/225.1.4.157:1308
东南卫视,http://221.15.4.129:8888/rtp/225.1.4.228:1274
东南卫视,http://61.163.149.230:8888/rtp/225.1.4.228:1274
贵州卫视,http://221.15.4.129:8888/rtp/225.1.4.122:1302
贵州卫视,http://61.163.149.230:8888/rtp/225.1.4.122:1302
河北卫视,http://221.15.4.129:8888/rtp/225.1.4.123:1304
河北卫视,http://61.163.149.230:8888/rtp/225.1.4.123:1304
黑龙江卫视,http://221.15.4.129:8888/rtp/225.1.4.91:1120
黑龙江卫视,http://61.163.149.230:8888/rtp/225.1.4.91:1120
河南卫视,http://125.46.142.188:2000/rtp/225.1.4.254:1300
河南卫视,http://221.15.4.129:8888/rtp/225.1.4.254:1300
河南卫视,http://61.163.149.230:8888/rtp/225.1.4.254:1300
湖北卫视,http://221.15.4.129:8888/rtp/225.1.4.89:1118
湖北卫视,http://61.163.149.230:8888/rtp/225.1.4.89:1118
江西卫视,http://221.15.4.129:8888/rtp/225.1.4.139:1305
江西卫视,http://61.163.149.230:8888/rtp/225.1.4.139:1305
吉林卫视,http://221.15.4.129:8888/rtp/225.1.4.174:1309
吉林卫视,http://61.163.149.230:8888/rtp/225.1.4.174:1309
四川卫视,http://221.15.4.129:8888/rtp/225.1.4.151:1306
四川卫视,http://61.163.149.230:8888/rtp/225.1.4.151:1306
云南卫视,http://221.15.4.129:8888/rtp/225.1.4.152:1307
云南卫视,http://61.163.149.230:8888/rtp/225.1.4.152:1307

国教频道,#genre#
中国教育1,http://221.15.4.129:8888/rtp/225.1.4.173:1712
中国教育1,http://61.163.149.230:8888/rtp/225.1.4.173:1712
CGTN,http://221.15.4.129:8888/rtp/225.1.5.34:1344
CGTN,http://221.15.4.129:8888/rtp/225.1.5.35:1345
CGTN,http://61.163.149.230:8888/rtp/225.1.5.34:1344
CGTN,http://61.163.149.230:8888/rtp/225.1.5.35:1345
CGTN法语,http://221.15.4.129:8888/rtp/225.1.5.37:1347
CGTN法语,http://61.163.149.230:8888/rtp/225.1.5.37:1347
CGTN俄语,http://221.15.4.129:8888/rtp/225.1.5.39:1349
CGTN俄语,http://61.163.149.230:8888/rtp/225.1.5.39:1349
CGTN阿语,http://221.15.4.129:8888/rtp/225.1.5.38:1348
CGTN阿语,http://61.163.149.230:8888/rtp/225.1.5.38:1348
CGTN西语,http://221.15.4.129:8888/rtp/225.1.5.36:1346
CGTN西语,http://61.163.149.230:8888/rtp/225.1.5.36:1346

数字频道,#genre#
梨园频道,http://221.15.4.129:8888/rtp/225.1.4.99:1128
梨园频道,http://61.163.149.230:8888/rtp/225.1.4.99:1128
国学频道,http://221.15.4.129:8888/rtp/225.1.4.196:1311
国学频道,http://61.163.149.230:8888/rtp/225.1.4.196:1311
中华特产,http://221.15.4.129:8888/rtp/225.1.5.19:1330
中华特产,http://61.163.149.230:8888/rtp/225.1.5.19:1330
武术世界,http://125.46.142.188:2000/rtp/225.1.4.101:1130
武术世界,http://221.15.4.129:8888/rtp/225.1.4.101:1130
武术世界,http://61.163.149.230:8888/rtp/225.1.4.101:1130
文物宝库,http://221.15.4.129:8888/rtp/225.1.4.100:1129
文物宝库,http://61.163.149.230:8888/rtp/225.1.4.100:1129

电影频道,#genre#
CHC家庭影院,http://221.15.4.129:8888/rtp/225.1.4.209:1262
CHC家庭影院,http://61.163.149.230:8888/rtp/225.1.4.209:1262
CHC动作电影,http://221.15.4.129:8888/rtp/225.1.4.208:1261
CHC动作电影,http://61.163.149.230:8888/rtp/225.1.4.208:1261

其他频道,#genre#
CHC电影,http://221.15.4.129:8888/rtp/225.1.4.207:1260
CHC电影,http://61.163.149.230:8888/rtp/225.1.4.207:1260
健康中原,http://221.15.4.129:8888/rtp/225.1.5.48:1358
家有购物,http://221.15.4.129:8888/rtp/225.1.5.56:1366
家有购物,http://61.163.149.230:8888/rtp/225.1.5.56:1366
欢腾购物,http://221.15.4.129:8888/rtp/225.1.4.236:1282
欢腾购物,http://61.163.149.230:8888/rtp/225.1.4.236:1282
河南移动电视,http://125.46.142.188:2000/rtp/225.1.5.40:1350
河南移动电视,http://221.15.4.129:8888/rtp/225.1.5.40:1350
河南移动电视,http://61.163.149.230:8888/rtp/225.1.5.40:1350
爱上-4k,http://61.163.149.230:8888/rtp/225.1.4.162:1204
爱体育,http://221.15.4.129:8888/rtp/225.1.4.168:1220
爱体育,http://61.163.149.230:8888/rtp/225.1.4.168:1220
纪实,http://221.15.4.129:8888/rtp/225.1.4.170:1222
纪实,http://61.163.149.230:8888/rtp/225.1.4.170:1222
金鹰纪实,http://221.15.4.129:8888/rtp/225.1.4.172:1711
金鹰纪实,http://61.163.149.230:8888/rtp/225.1.4.172:1711

更新时间,#genre#
2024-03-27_06:06:01,https://taoiptv.com/time.mp4
