央视频道,#genre#
CCTV1,http://123.115.116.252:9000/rtp/239.3.1.129:8008
CCTV1,http://123.117.175.47:8888/rtp/239.3.1.129:8008
CCTV1,http://222.129.37.111:9001/rtp/239.3.1.129:8008
CCTV2,http://123.115.116.252:9000/rtp/239.3.1.60:8084
CCTV2,http://123.117.175.47:8888/rtp/239.3.1.60:8084
CCTV2,http://222.129.37.111:9001/rtp/239.3.1.60:8084
CCTV3,http://123.115.116.252:9000/rtp/239.3.1.172:8001
CCTV3,http://222.129.37.111:9001/rtp/239.3.1.172:8001
CCTV4,http://123.115.116.252:9000/rtp/239.3.1.105:8092
CCTV4,http://123.115.116.252:9000/rtp/239.3.1.213:4220
CCTV4,http://123.115.116.252:9000/rtp/239.3.1.214:4220
CCTV4,http://123.117.175.47:8888/rtp/239.3.1.105:8092
CCTV4,http://222.129.37.111:9001/rtp/239.3.1.105:8092
CCTV4,http://222.129.37.111:9001/rtp/239.3.1.213:4220
CCTV4,http://222.129.37.111:9001/rtp/239.3.1.214:4220
CCTV4K,http://123.117.175.47:8888/rtp/239.3.1.245:2000
CCTV5,http://123.115.116.252:9000/rtp/239.3.1.173:8001
CCTV5,http://123.117.175.47:8888/rtp/239.3.1.173:8001
CCTV5,http://222.129.37.111:9001/rtp/239.3.1.173:8001
CCTV5+,http://123.115.116.252:9000/rtp/239.3.1.130:8004
CCTV5+,http://222.129.37.111:9001/rtp/239.3.1.130:8004
CCTV6,http://123.115.116.252:9000/rtp/239.3.1.174:8001
CCTV6,http://123.117.175.47:8888/rtp/239.3.1.174:8001
CCTV6,http://222.129.37.111:9001/rtp/239.3.1.174:8001
CCTV7,http://123.115.116.252:9000/rtp/239.3.1.61:8104
CCTV7,http://222.129.37.111:9001/rtp/239.3.1.61:8104
CCTV8,http://123.115.116.252:9000/rtp/239.3.1.175:8001
CCTV8,http://222.129.37.111:9001/rtp/239.3.1.175:8001
CCTV9,http://123.115.116.252:9000/rtp/239.3.1.62:8112
CCTV9,http://123.117.175.47:8888/rtp/239.3.1.62:8112
CCTV9,http://222.129.37.111:9001/rtp/239.3.1.62:8112
CCTV10,http://123.115.116.252:9000/rtp/239.3.1.63:8116
CCTV10,http://123.117.175.47:8888/rtp/239.3.1.63:8116
CCTV10,http://222.129.37.111:9001/rtp/239.3.1.63:8116
CCTV11,http://123.115.116.252:9000/rtp/239.3.1.152:8120
CCTV11,http://222.129.37.111:9001/rtp/239.3.1.152:8120
CCTV12,http://123.117.175.47:8888/rtp/239.3.1.64:8124
CCTV12,http://222.129.37.111:9001/rtp/239.3.1.64:8124
CCTV13,http://222.129.37.111:9001/rtp/239.3.1.124:8128
CCTV14,http://222.129.37.111:9001/rtp/239.3.1.65:8132
CCTV15,http://123.117.175.47:8888/rtp/239.3.1.153:8136
CCTV15,http://222.129.37.111:9001/rtp/239.3.1.153:8136
CCTV17,http://123.117.175.47:8888/rtp/239.3.1.151:8144
CCTV17,http://222.129.37.111:9001/rtp/239.3.1.151:8144

卫视频道,#genre#
湖南卫视,http://123.117.175.47:8888/rtp/239.3.1.132:8012
湖南卫视,http://222.129.37.111:9001/rtp/239.3.1.132:8012
浙江卫视,http://123.117.175.47:8888/rtp/239.3.1.137:8036
浙江卫视,http://222.129.37.111:9001/rtp/239.3.1.137:8036
江苏卫视,http://222.129.37.111:9001/rtp/239.3.1.135:8028
北京卫视,http://123.115.116.252:9000/rtp/239.3.1.241:8000
北京卫视,http://123.117.175.47:8888/rtp/239.3.1.241:8000
北京卫视,http://222.129.37.111:9001/rtp/239.3.1.241:8000
东方卫视,http://123.117.175.47:8888/rtp/239.3.1.136:8032
东方卫视,http://222.129.37.111:9001/rtp/239.3.1.136:8032
安徽卫视,http://222.129.37.111:9001/rtp/239.3.1.211:8064
广东卫视,http://222.129.37.111:9001/rtp/239.3.1.142:8048
深圳卫视,http://123.117.175.47:8888/rtp/239.3.1.134:8020
深圳卫视,http://222.129.37.111:9001/rtp/239.3.1.134:8020
辽宁卫视,http://222.129.37.111:9001/rtp/239.3.1.210:8056
山东卫视,http://123.117.175.47:8888/rtp/239.3.1.209:8052
山东卫视,http://222.129.37.111:9001/rtp/239.3.1.209:8052
天津卫视,http://123.117.175.47:8888/rtp/239.3.1.141:1234
天津卫视,http://222.129.37.111:9001/rtp/239.3.1.141:1234
重庆卫视,http://222.129.37.111:9001/rtp/239.3.1.122:8160
东南卫视,http://123.117.175.47:8888/rtp/239.3.1.156:8148
东南卫视,http://222.129.37.111:9001/rtp/239.3.1.156:8148
贵州卫视,http://222.129.37.111:9001/rtp/239.3.1.149:8076
河北卫视,http://222.129.37.111:9001/rtp/239.3.1.148:8072
黑龙江卫视,http://123.117.175.47:8888/rtp/239.3.1.133:8016
黑龙江卫视,http://222.129.37.111:9001/rtp/239.3.1.133:8016
湖北卫视,http://123.117.175.47:8888/rtp/239.3.1.138:8044
湖北卫视,http://222.129.37.111:9001/rtp/239.3.1.138:8044
江西卫视,http://222.129.37.111:9001/rtp/239.3.1.123:8164
吉林卫视,http://222.129.37.111:9001/rtp/239.3.1.240:8172
卡酷动画,http://123.115.116.252:9000/rtp/239.3.1.189:8000
卡酷动画,http://123.117.175.47:8888/rtp/239.3.1.189:8000
卡酷动画,http://222.129.37.111:9001/rtp/239.3.1.189:8000

国教频道,#genre#
中国教育1,http://123.115.116.252:9000/rtp/239.3.1.57:8152
中国教育1,http://222.129.37.111:9001/rtp/239.3.1.57:8152
CGTN,http://123.115.116.252:9000/rtp/239.3.1.215:4220
CGTN,http://123.115.116.252:9000/rtp/239.3.1.216:4220
CGTN,http://123.115.116.252:9000/rtp/239.3.1.217:4220
CGTN,http://123.115.116.252:9000/rtp/239.3.1.218:4220
CGTN,http://123.115.116.252:9000/rtp/239.3.1.219:4220
CGTN,http://123.115.116.252:9000/rtp/239.3.1.220:4220
CGTN,http://222.129.37.111:9001/rtp/239.3.1.215:4220
CGTN,http://222.129.37.111:9001/rtp/239.3.1.216:4220
CGTN,http://222.129.37.111:9001/rtp/239.3.1.217:4220
CGTN,http://222.129.37.111:9001/rtp/239.3.1.218:4220
CGTN,http://222.129.37.111:9001/rtp/239.3.1.219:4220
CGTN,http://222.129.37.111:9001/rtp/239.3.1.220:4220

数字频道,#genre#
茶频道,http://123.115.116.252:9000/rtp/239.3.1.165:8001
茶频道,http://222.129.37.111:9001/rtp/239.3.1.165:8001
快乐垂钓,http://123.115.116.252:9000/rtp/239.3.1.164:8001
快乐垂钓,http://123.117.175.47:8888/rtp/239.3.1.164:8001
快乐垂钓,http://222.129.37.111:9001/rtp/239.3.1.164:8001

其他频道,#genre#
BRTV体育休闲,http://123.115.116.252:9000/rtp/239.3.1.243:8000
BRTV体育休闲,http://222.129.37.111:9001/rtp/239.3.1.243:8000
BRTV国际频道,http://123.115.116.252:9000/rtp/239.3.1.235:8000
BRTV国际频道,http://123.117.175.47:8888/rtp/239.3.1.235:8000
BRTV国际频道,http://222.129.37.111:9001/rtp/239.3.1.235:8000
BRTV影视,http://123.115.116.252:9000/rtp/239.3.1.158:8000
BRTV影视,http://222.129.37.111:9001/rtp/239.3.1.158:8000
BRTV文艺,http://123.115.116.252:9000/rtp/239.3.1.242:8000
BRTV文艺,http://123.117.175.47:8888/rtp/239.3.1.242:8000
BRTV文艺,http://222.129.37.111:9001/rtp/239.3.1.242:8000
BRTV新闻,http://123.115.116.252:9000/rtp/239.3.1.159:8000
BRTV新闻,http://123.117.175.47:8888/rtp/239.3.1.159:8000
BRTV新闻,http://222.129.37.111:9001/rtp/239.3.1.159:8000
BRTV生活,http://123.115.116.252:9000/rtp/239.3.1.117:8000
BRTV生活,http://123.117.175.47:8888/rtp/239.3.1.117:8000
BRTV生活,http://222.129.37.111:9001/rtp/239.3.1.117:8000
BRTV纪实科教,http://123.115.116.252:9000/rtp/239.3.1.115:8000
BRTV纪实科教,http://123.117.175.47:8888/rtp/239.3.1.115:8000
BRTV纪实科教,http://222.129.37.111:9001/rtp/239.3.1.115:8000
BRTV财经,http://123.115.116.252:9000/rtp/239.3.1.116:8000
BRTV财经,http://222.129.37.111:9001/rtp/239.3.1.116:8000
中国交通,http://222.129.37.111:9001/rtp/239.3.1.188:8001
密云电视台,http://222.129.37.111:9001/rtp/239.3.1.154:8001
房山电视台,http://123.115.116.252:9000/rtp/239.3.1.96:8001
房山电视台,http://123.117.175.47:8888/rtp/239.3.1.96:8001
房山电视台,http://222.129.37.111:9001/rtp/239.3.1.96:8001
朝阳融媒,http://222.129.37.111:9001/rtp/239.3.1.163:8001
淘Baby,http://123.117.175.47:8888/rtp/239.3.1.238:8001
淘Baby,http://222.129.37.111:9001/rtp/239.3.1.238:8001
淘剧场,http://222.129.37.111:9001/rtp/239.3.1.95:8001
淘娱乐,http://222.129.37.111:9001/rtp/239.3.1.100:8001
淘电影,http://123.117.175.47:8888/rtp/239.3.1.250:8001
淘电影,http://222.129.37.111:9001/rtp/239.3.1.250:8001
淘精彩,http://123.115.116.252:9000/rtp/239.3.1.178:8001
淘精彩,http://222.129.37.111:9001/rtp/239.3.1.178:8001
爱上4K,http://222.129.37.111:9001/rtp/239.3.1.236:2000
睛彩广场舞,http://123.115.116.252:9000/rtp/239.3.1.128:8001
睛彩广场舞,http://222.129.37.111:9001/rtp/239.3.1.128:8001
睛彩竞技,http://123.115.116.252:9000/rtp/239.3.1.125:8001
睛彩竞技,http://123.117.175.47:8888/rtp/239.3.1.125:8001
睛彩竞技,http://222.129.37.111:9001/rtp/239.3.1.125:8001
睛彩篮球,http://123.115.116.252:9000/rtp/239.3.1.126:8001
睛彩篮球,http://222.129.37.111:9001/rtp/239.3.1.126:8001
睛彩羽毛球,http://123.115.116.252:9000/rtp/239.3.1.127:8001
睛彩羽毛球,http://222.129.37.111:9001/rtp/239.3.1.127:8001
纪实人文,http://222.129.37.111:9001/rtp/239.3.1.212:8060
萌宠TV,http://222.129.37.111:9001/rtp/239.3.1.102:8001
通州融媒,http://123.117.175.47:8888/rtp/239.3.1.221:8001
通州融媒,http://222.129.37.111:9001/rtp/239.3.1.221:8001
金鹰纪实,http://222.129.37.111:9001/rtp/239.3.1.58:8156

更新时间,#genre#
2024-03-22_19:03:39,https://taoiptv.com/time.mp4
