央视频道,#genre#
CCTV1,http://117.64.156.177:8888/rtp/238.1.78.166:7200
CCTV1,http://183.164.58.130:8888/rtp/238.1.78.166:7200
CCTV2,http://117.64.156.177:8888/rtp/238.1.78.235:7752
CCTV2,http://61.190.129.195:8686/rtp/238.1.78.235:7752
CCTV3,http://117.64.156.177:8888/rtp/238.1.78.170:7232
CCTV3,http://183.164.58.130:8888/rtp/238.1.78.170:7232
CCTV4,http://117.64.156.177:8888/rtp/238.1.78.236:7760
CCTV4,http://183.164.58.130:8888/rtp/238.1.78.236:7760
CCTV5,http://117.64.156.177:8888/rtp/238.1.78.171:7240
CCTV5,http://183.164.58.130:8888/rtp/238.1.78.171:7240
CCTV5+,http://117.64.156.177:8888/rtp/238.1.78.237:7768
CCTV5+,http://183.164.58.130:8888/rtp/238.1.78.237:7768
CCTV6,http://117.64.156.177:8888/rtp/238.1.78.172:7248
CCTV6,http://183.164.58.130:8888/rtp/238.1.78.172:7248
CCTV7,http://117.64.156.177:8888/rtp/238.1.78.239:7784
CCTV7,http://61.190.129.195:8686/rtp/238.1.78.239:7784
CCTV8,http://117.64.156.177:8888/rtp/238.1.78.173:7256
CCTV8,http://183.164.58.130:8888/rtp/238.1.78.173:7256
CCTV8,http://61.190.129.195:8686/rtp/238.1.78.173:7256
CCTV9,http://117.64.156.177:8888/rtp/238.1.78.240:7792
CCTV9,http://183.164.58.130:8888/rtp/238.1.78.240:7792
CCTV10,http://117.64.156.177:8888/rtp/238.1.78.241:7800
CCTV10,http://183.164.58.130:8888/rtp/238.1.78.241:7800
CCTV11,http://117.64.156.177:8888/rtp/238.1.78.206:7502
CCTV11,http://183.164.58.130:8888/rtp/238.1.78.206:7502
CCTV12,http://117.64.156.177:8888/rtp/238.1.78.242:7808
CCTV12,http://61.190.129.195:8686/rtp/238.1.78.242:7808
CCTV13,http://117.64.156.177:8888/rtp/238.1.79.35:4392
CCTV13,http://183.164.58.130:8888/rtp/238.1.79.35:4392
CCTV13,http://61.190.129.195:8686/rtp/238.1.79.35:4392
CCTV14,http://117.64.156.177:8888/rtp/238.1.78.243:7816
CCTV14,http://183.164.58.130:8888/rtp/238.1.78.243:7816
CCTV15,http://117.64.156.177:8888/rtp/238.1.78.222:7648
CCTV15,http://183.164.58.130:8888/rtp/238.1.78.222:7648
CCTV17,http://117.64.156.177:8888/rtp/238.1.78.178:7296
CCTV17,http://61.190.129.195:8686/rtp/238.1.78.178:7296
CCTV风云音乐,http://117.64.156.177:8888/rtp/238.1.79.64:4648
CCTV风云音乐,http://61.190.129.195:8686/rtp/238.1.79.64:4648
CCTV世界地理,http://117.64.156.177:8888/rtp/238.1.79.60:4616
CCTV世界地理,http://183.164.58.130:8888/rtp/238.1.79.60:4616
CCTV世界地理,http://61.190.129.195:8686/rtp/238.1.79.60:4616
CCTV第一剧场,http://117.64.156.177:8888/rtp/238.1.79.63:4640
CCTV第一剧场,http://183.164.58.130:8888/rtp/238.1.79.63:4640
CCTV风云剧场,http://117.64.156.177:8888/rtp/238.1.79.62:4632
CCTV风云剧场,http://183.164.58.130:8888/rtp/238.1.79.62:4632
CCTV央视精品,http://117.64.156.177:8888/rtp/238.1.79.54:4568
CCTV央视精品,http://183.164.58.130:8888/rtp/238.1.79.54:4568
CCTV兵器科技,http://117.64.156.177:8888/rtp/238.1.79.56:4584
CCTV兵器科技,http://183.164.58.130:8888/rtp/238.1.79.56:4584
CCTV兵器科技,http://61.190.129.195:8686/rtp/238.1.79.56:4584
CCTV风云足球,http://117.64.156.177:8888/rtp/238.1.79.57:4592
CCTV风云足球,http://61.190.129.195:8686/rtp/238.1.79.57:4592
CCTV高网频道,http://117.64.156.177:8888/rtp/238.1.79.58:4600
CCTV高网频道,http://183.164.58.130:8888/rtp/238.1.79.58:4600
CCTV怀旧剧场,http://117.64.156.177:8888/rtp/238.1.79.61:4624
CCTV怀旧剧场,http://183.164.58.130:8888/rtp/238.1.79.61:4624
CCTV女性时尚,http://117.64.156.177:8888/rtp/238.1.79.55:4576
CCTV女性时尚,http://183.164.58.130:8888/rtp/238.1.79.55:4576
CCTV央视台球,http://117.64.156.177:8888/rtp/238.1.79.59:4608
CCTV央视台球,http://183.164.58.130:8888/rtp/238.1.79.59:4608
CCTV风云足球,http://117.64.156.177:8888/rtp/238.1.79.57:4592
CCTV风云足球,http://61.190.129.195:8686/rtp/238.1.79.57:4592
CCTV电视指南,http://117.64.156.177:8888/rtp/238.1.79.53:4560
CCTV电视指南,http://183.164.58.130:8888/rtp/238.1.79.53:4560
CCTV电视指南,http://61.190.129.195:8686/rtp/238.1.79.53:4560

卫视频道,#genre#
湖南卫视,http://117.64.156.177:8888/rtp/238.1.78.160:7152
浙江卫视,http://117.64.156.177:8888/rtp/238.1.78.164:7184
江苏卫视,http://117.64.156.177:8888/rtp/238.1.78.165:7192
江苏卫视,http://183.164.58.130:8888/rtp/238.1.78.165:7192
江苏卫视,http://61.190.129.195:8686/rtp/238.1.78.165:7192
北京卫视,http://117.64.156.177:8888/rtp/238.1.78.162:7168
北京卫视,http://183.164.58.130:8888/rtp/238.1.78.162:7168
北京卫视,http://61.190.129.195:8686/rtp/238.1.78.162:7168
东方卫视,http://117.64.156.177:8888/rtp/238.1.78.163:7176
东方卫视,http://183.164.58.130:8888/rtp/238.1.78.163:7176
安徽卫视,http://117.64.156.177:8888/rtp/238.1.78.150:7072
安徽卫视,http://117.64.156.177:8888/rtp/238.1.79.27:4328
安徽卫视,http://183.164.58.130:8888/rtp/238.1.78.150:7072
安徽卫视,http://183.164.58.130:8888/rtp/238.1.79.27:4328
广东卫视,http://117.64.156.177:8888/rtp/238.1.78.161:7160
广东卫视,http://183.164.58.130:8888/rtp/238.1.78.161:7160
深圳卫视,http://117.64.156.177:8888/rtp/238.1.78.156:7120
辽宁卫视,http://117.64.156.177:8888/rtp/238.1.78.21:6096
辽宁卫视,http://183.164.58.130:8888/rtp/238.1.78.21:6096
辽宁卫视,http://61.190.129.195:8686/rtp/238.1.78.21:6096
海南卫视,http://117.64.156.177:8888/rtp/238.1.79.49:4504
海南卫视,http://183.164.58.130:8888/rtp/238.1.79.49:4504
山东卫视,http://117.64.156.177:8888/rtp/238.1.78.169:7224
山东卫视,http://183.164.58.130:8888/rtp/238.1.78.169:7224
山东卫视,http://61.190.129.195:8686/rtp/238.1.78.169:7224
天津卫视,http://117.64.156.177:8888/rtp/238.1.78.20:6088
天津卫视,http://183.164.58.130:8888/rtp/238.1.78.20:6088
重庆卫视,http://117.64.156.177:8888/rtp/238.1.78.31:6176
重庆卫视,http://183.164.58.130:8888/rtp/238.1.78.31:6176
东南卫视,http://117.64.156.177:8888/rtp/238.1.78.22:6104
东南卫视,http://183.164.58.130:8888/rtp/238.1.78.22:6104
东南卫视,http://61.190.129.195:8686/rtp/238.1.78.22:6104
甘肃卫视,http://117.64.156.177:8888/rtp/238.1.79.36:4400
贵州卫视,http://117.64.156.177:8888/rtp/238.1.78.244:7824
贵州卫视,http://183.164.58.130:8888/rtp/238.1.78.244:7824
贵州卫视,http://61.190.129.195:8686/rtp/238.1.78.244:7824
河北卫视,http://117.64.156.177:8888/rtp/238.1.78.245:7832
河北卫视,http://183.164.58.130:8888/rtp/238.1.78.245:7832
黑龙江卫视,http://117.64.156.177:8888/rtp/238.1.78.159:7144
黑龙江卫视,http://183.164.58.130:8888/rtp/238.1.78.159:7144
河南卫视,http://117.64.156.177:8888/rtp/238.1.79.65:4632
河南卫视,http://183.164.58.130:8888/rtp/238.1.79.65:4632
湖北卫视,http://117.64.156.177:8888/rtp/238.1.78.168:7216
湖北卫视,http://183.164.58.130:8888/rtp/238.1.78.168:7216
湖北卫视,http://61.190.129.195:8686/rtp/238.1.78.168:7216
江西卫视,http://117.64.156.177:8888/rtp/238.1.78.26:6136
江西卫视,http://183.164.58.130:8888/rtp/238.1.78.26:6136
江西卫视,http://61.190.129.195:8686/rtp/238.1.78.26:6136
吉林卫视,http://117.64.156.177:8888/rtp/238.1.79.48:4496
吉林卫视,http://183.164.58.130:8888/rtp/238.1.79.48:4496
四川卫视,http://117.64.156.177:8888/rtp/238.1.78.30:6168

影视频道,#genre#
安徽影视,http://117.64.156.177:8888/rtp/238.1.79.42:4448
安徽影视,http://183.164.58.130:8888/rtp/238.1.79.42:4448

国教频道,#genre#
中国教育1,http://117.64.156.177:8888/rtp/238.1.78.158:7136
中国教育1,http://183.164.58.130:8888/rtp/238.1.78.158:7136

数字频道,#genre#
生活时尚,http://117.64.156.177:8888/rtp/238.1.78.155:7112
生活时尚,http://183.164.58.130:8888/rtp/238.1.78.155:7112
茶频道,http://117.64.156.177:8888/rtp/238.1.79.30:4352
茶频道,http://183.164.58.130:8888/rtp/238.1.79.30:4352
茶频道,http://61.190.129.195:8686/rtp/238.1.79.30:4352
快乐垂钓,http://117.64.156.177:8888/rtp/238.1.79.31:4360

其他频道,#genre#
东方财*浦东,http://117.64.156.177:8888/rtp/238.1.78.73:6456
东方财*浦东,http://183.164.58.130:8888/rtp/238.1.78.73:6456
东方财*浦东,http://61.190.129.195:8686/rtp/238.1.78.73:6456
临泉新闻频道,http://117.64.156.177:8888/rtp/238.1.78.29:6160
临泉新闻频道,http://183.164.58.130:8888/rtp/238.1.78.29:6160
临泉新闻频道,http://61.190.129.195:8686/rtp/238.1.78.29:6160
义安新闻综合,http://117.64.156.177:8888/rtp/238.1.78.211:7560
义安新闻综合,http://183.164.58.130:8888/rtp/238.1.78.211:7560
义安新闻综合,http://61.190.129.195:8686/rtp/238.1.78.211:7560
亳州农村频道,http://117.64.156.177:8888/rtp/238.1.78.129:6904
亳州农村频道,http://183.164.58.130:8888/rtp/238.1.78.129:6904
亳州综合频道,http://117.64.156.177:8888/rtp/238.1.78.128:6896
亳州综合频道,http://183.164.58.130:8888/rtp/238.1.78.128:6896
亳州综合频道,http://61.190.129.195:8686/rtp/238.1.78.128:6896
全纪实,http://117.64.156.177:8888/rtp/238.1.78.151:7080
六安公共频道,http://117.64.156.177:8888/rtp/238.1.78.145:7032
六安公共频道,http://183.164.58.130:8888/rtp/238.1.78.145:7032
六安综合频道,http://117.64.156.177:8888/rtp/238.1.78.144:7024
六安综合频道,http://183.164.58.130:8888/rtp/238.1.78.144:7024
六安综合频道,http://61.190.129.195:8686/rtp/238.1.78.144:7024
动漫秀场,http://117.64.156.177:8888/rtp/238.1.78.154:7104
动漫秀场,http://183.164.58.130:8888/rtp/238.1.78.154:7104
南陵新闻综合,http://117.64.156.177:8888/rtp/238.1.78.189:7384
南陵新闻综合,http://61.190.129.195:8686/rtp/238.1.78.189:7384
合肥新闻频道,http://117.64.156.177:8888/rtp/238.1.78.111:6760
太湖新闻综合,http://117.64.156.177:8888/rtp/238.1.79.12:4208
太湖新闻综合,http://183.164.58.130:8888/rtp/238.1.79.12:4208
安徽人物频道,http://117.64.156.177:8888/rtp/238.1.79.45:4472
安徽人物频道,http://183.164.58.130:8888/rtp/238.1.79.45:4472
安徽公共频道,http://117.64.156.177:8888/rtp/238.1.79.43:4456
安徽公共频道,http://61.190.129.195:8686/rtp/238.1.79.43:4456
安徽农业科教,http://117.64.156.177:8888/rtp/238.1.79.40:4432
安徽农业科教,http://183.164.58.130:8888/rtp/238.1.79.40:4432
安徽国际频道,http://117.64.156.177:8888/rtp/238.1.78.61:6360
安徽国际频道,http://183.164.58.130:8888/rtp/238.1.78.61:6360
安徽经济生活,http://117.64.156.177:8888/rtp/238.1.79.44:4464
安徽经济生活,http://183.164.58.130:8888/rtp/238.1.79.44:4464
安徽综艺体育,http://117.64.156.177:8888/rtp/238.1.79.41:4440
安徽综艺体育,http://183.164.58.130:8888/rtp/238.1.79.41:4440
寿县新闻综合,http://117.64.156.177:8888/rtp/238.1.78.146:7040
寿县新闻综合,http://183.164.58.130:8888/rtp/238.1.78.146:7040
寿县新闻综合,http://61.190.129.195:8686/rtp/238.1.78.146:7040
徽州新闻频道,http://117.64.156.177:8888/rtp/238.1.78.138:6976
徽州新闻频道,http://183.164.58.130:8888/rtp/238.1.78.138:6976
徽州新闻频道,http://61.190.129.195:8686/rtp/238.1.78.138:6976
桐城综合频道,http://117.64.156.177:8888/rtp/238.1.78.28:6152
桐城综合频道,http://183.164.58.130:8888/rtp/238.1.78.28:6152
桐城综合频道,http://61.190.129.195:8686/rtp/238.1.78.28:6152
池州公共频道,http://117.64.156.177:8888/rtp/238.1.78.148:7056
池州公共频道,http://183.164.58.130:8888/rtp/238.1.78.148:7056
池州公共频道,http://61.190.129.195:8686/rtp/238.1.78.148:7056
池州新闻综合,http://117.64.156.177:8888/rtp/238.1.78.147:7048
池州新闻综合,http://183.164.58.130:8888/rtp/238.1.78.147:7048
泗县新闻频道,http://117.64.156.177:8888/rtp/238.1.78.193:7416
泗县新闻频道,http://183.164.58.130:8888/rtp/238.1.78.193:7416
