央视频道,#genre#
CCTV1,http://113.71.149.105:5555/rtp/239.77.0.129:5146
CCTV1,http://113.71.149.105:5555/rtp/239.77.0.86:5146
CCTV1,http://113.71.149.105:5555/rtp/239.77.1.17:5146
CCTV1,http://116.20.65.35:8585/rtp/239.77.0.129:5146
CCTV1,http://116.20.65.35:8585/rtp/239.77.0.86:5146
CCTV1,http://116.20.65.35:8585/rtp/239.77.1.17:5146
CCTV2,http://113.71.149.105:5555/rtp/239.77.1.158:5146
CCTV2,http://116.20.65.35:8585/rtp/239.77.1.158:5146
CCTV3,http://113.71.149.105:5555/rtp/239.77.0.169:5146
CCTV3,http://116.20.65.35:8585/rtp/239.77.0.169:5146
CCTV4,http://113.71.149.105:5555/rtp/239.77.1.163:5146
CCTV4,http://116.20.65.35:8585/rtp/239.77.1.163:5146
CCTV4欧洲,http://113.71.149.105:5555/rtp/239.253.43.120:5146
CCTV4欧洲,http://116.20.65.35:8585/rtp/239.253.43.120:5146
CCTV4美洲,http://113.71.149.105:5555/rtp/239.253.43.121:5146
CCTV4美洲,http://116.20.65.35:8585/rtp/239.253.43.121:5146
CCTV5,http://113.71.149.105:5555/rtp/239.77.0.170:5146
CCTV5,http://116.20.65.35:8585/rtp/239.77.0.170:5146
CCTV5+,http://113.71.149.105:5555/rtp/239.77.0.87:5146
CCTV5+,http://116.20.65.35:8585/rtp/239.77.0.87:5146
CCTV6,http://113.71.149.105:5555/rtp/239.77.0.171:5146
CCTV6,http://116.20.65.35:8585/rtp/239.77.0.171:5146
CCTV7,http://113.71.149.105:5555/rtp/239.77.1.159:5146
CCTV7,http://116.20.65.35:8585/rtp/239.77.1.159:5146
CCTV8,http://113.71.149.105:5555/rtp/239.77.0.172:5146
CCTV8,http://116.20.65.35:8585/rtp/239.77.0.172:5146
CCTV9,http://113.71.149.105:5555/rtp/239.77.1.160:5146
CCTV9,http://116.20.65.35:8585/rtp/239.77.1.160:5146
CCTV10,http://113.71.149.105:5555/rtp/239.77.1.113:5146
CCTV10,http://116.20.65.35:8585/rtp/239.77.1.113:5146
CCTV11,http://113.71.149.105:5555/rtp/239.77.1.238:5146
CCTV11,http://116.20.65.35:8585/rtp/239.77.1.238:5146
CCTV12,http://113.71.149.105:5555/rtp/239.77.1.109:5146
CCTV12,http://116.20.65.35:8585/rtp/239.77.1.109:5146
CCTV13,http://113.71.149.105:5555/rtp/239.77.0.188:5146
CCTV13,http://116.20.65.35:8585/rtp/239.77.0.188:5146
CCTV14,http://113.71.149.105:5555/rtp/239.77.1.161:5146
CCTV14,http://116.20.65.35:8585/rtp/239.77.1.161:5146
CCTV15,http://113.71.149.105:5555/rtp/239.77.1.239:5146
CCTV15,http://116.20.65.35:8585/rtp/239.77.1.239:5146
CCTV16,http://113.71.149.105:5555/rtp/239.77.0.165:5146
CCTV16,http://116.20.65.35:8585/rtp/239.77.0.165:5146
CCTV17,http://113.71.149.105:5555/rtp/239.77.0.198:5146
CCTV17,http://113.71.149.105:5555/rtp/239.77.1.121:5146
CCTV17,http://116.20.65.35:8585/rtp/239.77.0.198:5146
CCTV17,http://116.20.65.35:8585/rtp/239.77.1.121:5146
CCTV风云音乐,http://113.71.149.105:5555/rtp/239.253.43.29:5146
CCTV风云音乐,http://116.20.65.35:8585/rtp/239.253.43.29:5146
CCTV世界地理,http://113.71.149.105:5555/rtp/239.253.43.24:5146
CCTV世界地理,http://116.20.65.35:8585/rtp/239.253.43.24:5146
CCTV第一剧场,http://113.71.149.105:5555/rtp/239.253.43.28:5146
CCTV第一剧场,http://116.20.65.35:8585/rtp/239.253.43.28:5146
CCTV风云剧场,http://113.71.149.105:5555/rtp/239.253.43.26:5146
CCTV风云剧场,http://116.20.65.35:8585/rtp/239.253.43.26:5146
CCTV央视精品,http://113.71.149.105:5555/rtp/239.253.43.27:5146
CCTV央视精品,http://116.20.65.35:8585/rtp/239.253.43.27:5146
CCTV兵器科技,http://113.71.149.105:5555/rtp/239.253.43.18:5146
CCTV兵器科技,http://116.20.65.35:8585/rtp/239.253.43.18:5146
CCTV风云足球,http://113.71.149.105:5555/rtp/239.253.43.20:5146
CCTV风云足球,http://116.20.65.35:8585/rtp/239.253.43.20:5146
CCTV高网频道,http://113.71.149.105:5555/rtp/239.253.43.22:5146
CCTV高网频道,http://116.20.65.35:8585/rtp/239.253.43.22:5146
CCTV怀旧剧场,http://113.71.149.105:5555/rtp/239.253.43.25:5146
CCTV怀旧剧场,http://116.20.65.35:8585/rtp/239.253.43.25:5146
CCTV女性时尚,http://113.71.149.105:5555/rtp/239.253.43.23:5146
CCTV女性时尚,http://116.20.65.35:8585/rtp/239.253.43.23:5146
CCTV央视台球,http://113.71.149.105:5555/rtp/239.253.43.21:5146
CCTV央视台球,http://116.20.65.35:8585/rtp/239.253.43.21:5146
CCTV风云足球,http://113.71.149.105:5555/rtp/239.253.43.20:5146
CCTV风云足球,http://116.20.65.35:8585/rtp/239.253.43.20:5146
CCTV电视指南,http://113.71.149.105:5555/rtp/239.253.43.19:5146
CCTV电视指南,http://116.20.65.35:8585/rtp/239.253.43.19:5146

卫视频道,#genre#
湖南卫视,http://113.71.149.105:5555/rtp/239.77.0.127:5146
湖南卫视,http://113.71.149.105:5555/rtp/239.77.1.5:5146
湖南卫视,http://116.20.65.35:8585/rtp/239.77.0.127:5146
湖南卫视,http://116.20.65.35:8585/rtp/239.77.1.5:5146
浙江卫视,http://113.71.149.105:5555/rtp/239.77.1.33:5146
浙江卫视,http://116.20.65.35:8585/rtp/239.77.1.33:5146
江苏卫视,http://113.71.149.105:5555/rtp/239.77.1.18:5146
江苏卫视,http://116.20.65.35:8585/rtp/239.77.1.18:5146
北京卫视,http://113.71.149.105:5555/rtp/239.77.1.4:5146
北京卫视,http://116.20.65.35:8585/rtp/239.77.1.4:5146
东方卫视,http://113.71.149.105:5555/rtp/239.77.1.218:5146
东方卫视,http://116.20.65.35:8585/rtp/239.77.1.218:5146
安徽卫视,http://113.71.149.105:5555/rtp/239.77.1.92:5146
安徽卫视,http://116.20.65.35:8585/rtp/239.77.1.92:5146
广东卫视,http://113.71.149.105:5555/rtp/239.77.0.166:5146
广东卫视,http://113.71.149.105:5555/rtp/239.77.1.19:5146
广东卫视,http://116.20.65.35:8585/rtp/239.77.0.166:5146
广东卫视,http://116.20.65.35:8585/rtp/239.77.1.19:5146
深圳卫视,http://113.71.149.105:5555/rtp/239.77.0.130:5146
深圳卫视,http://113.71.149.105:5555/rtp/239.77.1.3:5146
深圳卫视,http://116.20.65.35:8585/rtp/239.77.0.130:5146
深圳卫视,http://116.20.65.35:8585/rtp/239.77.1.3:5146
辽宁卫视,http://113.71.149.105:5555/rtp/239.77.0.123:5146
辽宁卫视,http://113.71.149.105:5555/rtp/239.77.1.103:5146
辽宁卫视,http://116.20.65.35:8585/rtp/239.77.0.123:5146
辽宁卫视,http://116.20.65.35:8585/rtp/239.77.1.103:5146
海南卫视,http://113.71.149.105:5555/rtp/239.253.43.35:5146
海南卫视,http://116.20.65.35:8585/rtp/239.253.43.35:5146
山东卫视,http://113.71.149.105:5555/rtp/239.77.1.142:5146
山东卫视,http://116.20.65.35:8585/rtp/239.77.1.142:5146
天津卫视,http://113.71.149.105:5555/rtp/239.77.0.131:5146
天津卫视,http://113.71.149.105:5555/rtp/239.77.1.141:5146
天津卫视,http://116.20.65.35:8585/rtp/239.77.0.131:5146
天津卫视,http://116.20.65.35:8585/rtp/239.77.1.141:5146
重庆卫视,http://113.71.149.105:5555/rtp/239.77.1.162:5146
重庆卫视,http://116.20.65.35:8585/rtp/239.77.1.162:5146
东南卫视,http://113.71.149.105:5555/rtp/239.77.0.146:5146
东南卫视,http://113.71.149.105:5555/rtp/239.77.1.104:5146
东南卫视,http://116.20.65.35:8585/rtp/239.77.0.146:5146
东南卫视,http://116.20.65.35:8585/rtp/239.77.1.104:5146
甘肃卫视,http://113.71.149.105:5555/rtp/239.77.0.189:5146
甘肃卫视,http://116.20.65.35:8585/rtp/239.77.0.189:5146
广西卫视,http://113.71.149.105:5555/rtp/239.253.43.36:5146
广西卫视,http://116.20.65.35:8585/rtp/239.253.43.36:5146
贵州卫视,http://113.71.149.105:5555/rtp/239.77.1.221:5146
贵州卫视,http://116.20.65.35:8585/rtp/239.77.1.221:5146
河北卫视,http://113.71.149.105:5555/rtp/239.77.1.214:5146
河北卫视,http://116.20.65.35:8585/rtp/239.77.1.214:5146
黑龙江卫视,http://113.71.149.105:5555/rtp/239.77.0.124:5146
黑龙江卫视,http://113.71.149.105:5555/rtp/239.77.1.6:5146
黑龙江卫视,http://116.20.65.35:8585/rtp/239.77.0.124:5146
黑龙江卫视,http://116.20.65.35:8585/rtp/239.77.1.6:5146
河南卫视,http://113.71.149.105:5555/rtp/239.77.1.229:5146
河南卫视,http://116.20.65.35:8585/rtp/239.77.1.229:5146
湖北卫视,http://113.71.149.105:5555/rtp/239.77.0.128:5146
湖北卫视,http://113.71.149.105:5555/rtp/239.77.1.93:5146
湖北卫视,http://116.20.65.35:8585/rtp/239.77.0.128:5146
湖北卫视,http://116.20.65.35:8585/rtp/239.77.1.93:5146
江西卫视,http://113.71.149.105:5555/rtp/239.77.1.219:5146
江西卫视,http://116.20.65.35:8585/rtp/239.77.1.219:5146
吉林卫视,http://113.71.149.105:5555/rtp/239.77.1.111:5146
吉林卫视,http://116.20.65.35:8585/rtp/239.77.1.111:5146
四川卫视,http://113.71.149.105:5555/rtp/239.77.1.215:5146
四川卫视,http://116.20.65.35:8585/rtp/239.77.1.215:5146
云南卫视,http://113.71.149.105:5555/rtp/239.253.43.37:5146
云南卫视,http://116.20.65.35:8585/rtp/239.253.43.37:5146
青海卫视,http://113.71.149.105:5555/rtp/239.253.43.125:5146
青海卫视,http://116.20.65.35:8585/rtp/239.253.43.125:5146
三沙卫视,http://113.71.149.105:5555/rtp/239.253.43.113:5146
三沙卫视,http://116.20.65.35:8585/rtp/239.253.43.113:5146
大湾区卫视,http://113.71.149.105:5555/rtp/239.77.0.215:5146
大湾区卫视,http://116.20.65.35:8585/rtp/239.77.0.215:5146
金鹰卡通,http://113.71.149.105:5555/rtp/239.77.0.164:5146
金鹰卡通,http://116.20.65.35:8585/rtp/239.77.0.164:5146
嘉佳卡通,http://113.71.149.105:5555/rtp/239.77.0.179:5146
嘉佳卡通,http://116.20.65.35:8585/rtp/239.77.0.179:5146

影视频道,#genre#
广东影视,http://113.71.149.105:5555/rtp/239.77.0.217:5146
广东影视,http://116.20.65.35:8585/rtp/239.77.0.217:5146

国教频道,#genre#
中国教育1,http://113.71.149.105:5555/rtp/239.77.0.200:5146
中国教育1,http://113.71.149.105:5555/rtp/239.77.1.222:5146
中国教育1,http://116.20.65.35:8585/rtp/239.77.0.200:5146
中国教育1,http://116.20.65.35:8585/rtp/239.77.1.222:5146
中国教育4,http://113.71.149.105:5555/rtp/239.77.1.200:5146
中国教育4,http://116.20.65.35:8585/rtp/239.77.1.200:5146
CGTN,http://113.71.149.105:5555/rtp/239.77.0.199:5146
CGTN,http://116.20.65.35:8585/rtp/239.77.0.199:5146
CGTN法语,http://113.71.149.105:5555/rtp/239.77.0.228:5146
CGTN法语,http://116.20.65.35:8585/rtp/239.77.0.228:5146
CGTN俄语,http://113.71.149.105:5555/rtp/239.253.43.201:5146
CGTN俄语,http://116.20.65.35:8585/rtp/239.253.43.201:5146
CGTN阿语,http://113.71.149.105:5555/rtp/239.253.43.200:5146
CGTN阿语,http://116.20.65.35:8585/rtp/239.253.43.200:5146
CGTN西语,http://113.71.149.105:5555/rtp/239.77.0.221:5146
CGTN西语,http://116.20.65.35:8585/rtp/239.77.0.221:5146
CGTN纪录,http://113.71.149.105:5555/rtp/239.253.43.122:5146
CGTN纪录,http://116.20.65.35:8585/rtp/239.253.43.122:5146

数字频道,#genre#
梨园频道,http://113.71.149.105:5555/rtp/239.77.1.100:5146
梨园频道,http://116.20.65.35:8585/rtp/239.77.1.100:5146
天元围棋,http://113.71.149.105:5555/rtp/239.253.43.98:5146
天元围棋,http://116.20.65.35:8585/rtp/239.253.43.98:5146
早期教育,http://113.71.149.105:5555/rtp/239.77.0.180:5146
早期教育,http://116.20.65.35:8585/rtp/239.77.0.180:5146
茶频道,http://113.71.149.105:5555/rtp/239.77.1.207:5146
茶频道,http://116.20.65.35:8585/rtp/239.77.1.207:5146
武术世界,http://113.71.149.105:5555/rtp/239.77.1.108:5146
武术世界,http://116.20.65.35:8585/rtp/239.77.1.108:5146
文物宝库,http://113.71.149.105:5555/rtp/239.77.1.120:5146
文物宝库,http://116.20.65.35:8585/rtp/239.77.1.120:5146
快乐垂钓,http://113.71.149.105:5555/rtp/239.77.1.119:5146
快乐垂钓,http://116.20.65.35:8585/rtp/239.77.1.119:5146
先锋乒羽,http://113.71.149.105:5555/rtp/239.77.1.208:5146
先锋乒羽,http://116.20.65.35:8585/rtp/239.77.1.208:5146

其他频道,#genre#
CHC电影,http://113.71.149.105:5555/rtp/239.77.0.27:5146
CHC电影,http://116.20.65.35:8585/rtp/239.77.0.27:5146
HZTV-1,http://113.71.149.105:5555/rtp/239.77.1.232:5146
HZTV-1,http://116.20.65.35:8585/rtp/239.77.1.232:5146
HZTV-2,http://113.71.149.105:5555/rtp/239.77.1.233:5146
HZTV-2,http://116.20.65.35:8585/rtp/239.77.1.233:5146
上海纪实,http://113.71.149.105:5555/rtp/239.77.1.216:5146
上海纪实,http://116.20.65.35:8585/rtp/239.77.1.216:5146
东莞新闻综合,http://113.71.149.105:5555/rtp/239.253.43.104:5146
东莞新闻综合,http://116.20.65.35:8585/rtp/239.253.43.104:5146
东莞生活资讯,http://113.71.149.105:5555/rtp/239.253.43.105:5146
东莞生活资讯,http://116.20.65.35:8585/rtp/239.253.43.105:5146
中国交通,http://113.71.149.105:5555/rtp/239.77.1.249:5146
中国交通,http://116.20.65.35:8585/rtp/239.77.1.249:5146
中山综合,http://113.71.149.105:5555/rtp/239.253.43.62:5146
中山综合,http://116.20.65.35:8585/rtp/239.253.43.62:5146
九屏同播,http://113.71.149.105:5555/rtp/239.77.1.234:5146
九屏同播,http://116.20.65.35:8585/rtp/239.77.1.234:5146
云浮文旅,http://113.71.149.105:5555/rtp/239.77.0.254:5146
云浮文旅,http://116.20.65.35:8585/rtp/239.77.0.254:5146
佛山公共,http://113.71.149.105:5555/rtp/239.253.43.53:5146
佛山公共,http://116.20.65.35:8585/rtp/239.253.43.53:5146
佛山南海,http://113.71.149.105:5555/rtp/239.253.43.54:5146
佛山南海,http://116.20.65.35:8585/rtp/239.253.43.54:5146
佛山影视,http://113.71.149.105:5555/rtp/239.253.43.56:5146
佛山综合,http://113.71.149.105:5555/rtp/239.253.43.57:5146
佛山综合,http://116.20.65.35:8585/rtp/239.253.43.57:5146
佛山顺德,http://113.71.149.105:5555/rtp/239.253.43.55:5146
佛山顺德,http://116.20.65.35:8585/rtp/239.253.43.55:5146
南方购物,http://113.71.149.105:5555/rtp/239.77.0.22:5146
南方购物,http://116.20.65.35:8585/rtp/239.77.0.22:5146
南方购物-精选,http://113.71.149.105:5555/rtp/239.77.0.19:5146
南方购物-精选,http://116.20.65.35:8585/rtp/239.77.0.19:5146
四屏同播,http://113.71.149.105:5555/rtp/239.77.1.107:5146
四屏同播,http://116.20.65.35:8585/rtp/239.77.1.107:5146
