央视频道,#genre#
CCTV1,http://144.52.199.223:18888/rtp/239.21.1.120:5002
CCTV2,http://123.168.95.193:4000/rtp/239.21.1.151:5002
CCTV2,http://144.52.199.223:18888/rtp/239.21.1.151:5002
CCTV4,http://144.52.199.223:18888/rtp/239.21.1.154:5002
CCTV5,http://123.168.95.193:4000/rtp/239.21.2.46:5002
CCTV5+,http://123.168.95.193:4000/rtp/239.21.1.142:5002
CCTV6,http://144.52.199.223:18888/rtp/239.21.2.47:5002
CCTV8,http://123.168.95.193:4000/rtp/239.21.2.48:5002
CCTV8,http://144.52.199.223:18888/rtp/239.21.2.48:5002
CCTV9,http://144.52.199.223:18888/rtp/239.21.1.153:5002
CCTV10,http://123.168.95.193:4000/rtp/239.21.1.155:5002
CCTV10,http://182.46.8.252:8686/rtp/239.21.1.155:5002
CCTV11,http://144.52.199.223:18888/rtp/239.21.2.2:5002
CCTV12,http://123.168.95.193:4000/rtp/239.21.1.156:5002
CCTV12,http://144.52.199.223:18888/rtp/239.21.1.156:5002
CCTV13,http://182.46.8.252:8686/rtp/239.21.2.3:5002
CCTV15,http://123.168.95.193:4000/rtp/239.21.2.4:5002
CCTV15,http://144.52.199.223:18888/rtp/239.21.2.4:5002
CCTV15,http://182.46.8.252:8686/rtp/239.21.2.4:5002
CCTV17,http://123.168.95.193:4000/rtp/239.21.1.186:5002

卫视频道,#genre#
湖南卫视,http://182.46.8.252:8686/rtp/239.21.1.158:5002
浙江卫视,http://123.168.95.193:4000/rtp/239.21.1.90:5002
浙江卫视,http://144.52.199.223:18888/rtp/239.21.1.90:5002
浙江卫视,http://182.46.8.252:8686/rtp/239.21.1.90:5002
北京卫视,http://123.168.95.193:4000/rtp/239.21.1.88:5002
北京卫视,http://144.52.199.223:18888/rtp/239.21.1.88:5002
安徽卫视,http://123.168.95.193:4000/rtp/239.21.1.159:5002
辽宁卫视,http://182.46.8.252:8686/rtp/239.21.1.164:5002
海南卫视,http://123.168.95.193:4000/rtp/239.21.2.14:5002
山东卫视,http://123.168.95.193:4000/rtp/239.21.1.87:5002
重庆卫视,http://123.168.95.193:4000/rtp/239.21.1.233:5002
贵州卫视,http://123.168.95.193:4000/rtp/239.21.1.166:5002
贵州卫视,http://144.52.199.223:18888/rtp/239.21.1.166:5002
河北卫视,http://123.168.95.193:4000/rtp/239.21.1.168:5002
河南卫视,http://144.52.199.223:18888/rtp/239.21.2.37:5002
四川卫视,http://144.52.199.223:18888/rtp/239.21.2.15:5002

国教频道,#genre#
CGTN,http://123.168.95.193:4000/rtp/239.21.2.30:5002
CGTN阿语,http://144.52.199.223:18888/rtp/239.21.2.34:5002
