央视频道,#genre#
CCTV4,http://124.115.207.92:8081/rtp/239.112.205.202:5140
CCTV4,http://36.47.82.43:8008/rtp/239.112.205.202:5140
CCTV4欧洲,http://124.115.207.92:8081/rtp/239.111.205.83:5140
CCTV4欧洲,http://36.47.82.43:8008/rtp/239.111.205.83:5140
CCTV4美洲,http://124.115.207.92:8081/rtp/239.111.205.84:5140
CCTV4美洲,http://36.47.82.43:8008/rtp/239.111.205.84:5140
CCTV4美洲,http://36.47.83.95:8009/rtp/239.111.205.84:5140
CCTV9,http://124.115.207.92:8081/rtp/239.112.205.85:5140
CCTV9,http://36.47.82.43:8008/rtp/239.112.205.85:5140
CCTV9,http://36.47.83.95:8009/rtp/239.112.205.85:5140
CCTV10,http://36.47.82.43:8008/rtp/239.112.205.86:5140
CCTV10,http://36.47.83.95:8009/rtp/239.112.205.86:5140
CCTV11,http://124.115.207.92:8081/rtp/239.112.205.213:5140
CCTV11,http://36.47.82.43:8008/rtp/239.112.205.213:5140
CCTV11,http://36.47.83.95:8009/rtp/239.112.205.213:5140
CCTV12,http://124.115.207.92:8081/rtp/239.112.205.88:5140
CCTV12,http://36.47.82.43:8008/rtp/239.112.205.88:5140
CCTV12,http://36.47.83.95:8009/rtp/239.112.205.88:5140
CCTV13,http://124.115.207.92:8081/rtp/239.111.205.53:5140
CCTV13,http://36.47.82.43:8008/rtp/239.111.205.53:5140
CCTV13,http://36.47.83.95:8009/rtp/239.111.205.53:5140
CCTV14,http://124.115.207.92:8081/rtp/239.112.205.91:5140
CCTV14,http://36.47.82.43:8008/rtp/239.112.205.91:5140
CCTV14,http://36.47.83.95:8009/rtp/239.112.205.91:5140
CCTV15,http://36.47.82.43:8008/rtp/239.112.205.214:5140
CCTV15,http://36.47.83.95:8009/rtp/239.112.205.214:5140

卫视频道,#genre#
甘肃卫视,http://124.115.207.92:8081/rtp/239.111.205.88:5140
甘肃卫视,http://36.47.82.43:8008/rtp/239.111.205.88:5140
甘肃卫视,http://36.47.83.95:8009/rtp/239.111.205.88:5140
陕西卫视,http://124.115.207.92:8081/rtp/239.111.205.35:5140
陕西卫视,http://36.47.82.43:8008/rtp/239.111.205.35:5140

国教频道,#genre#
CGTN,http://124.115.207.92:8081/rtp/239.111.205.32:5140
CGTN,http://124.115.207.92:8081/rtp/239.111.205.33:5140
CGTN,http://124.115.207.92:8081/rtp/239.111.205.85:5140
CGTN,http://36.47.82.43:8008/rtp/239.111.205.32:5140
CGTN,http://36.47.82.43:8008/rtp/239.111.205.33:5140
CGTN,http://36.47.82.43:8008/rtp/239.111.205.34:5140
CGTN,http://36.47.82.43:8008/rtp/239.111.205.85:5140
CGTN,http://36.47.83.95:8009/rtp/239.111.205.32:5140
CGTN,http://36.47.83.95:8009/rtp/239.111.205.33:5140
CGTN,http://36.47.83.95:8009/rtp/239.111.205.34:5140
CGTN,http://36.47.83.95:8009/rtp/239.111.205.85:5140
CGTN俄语,http://36.47.82.43:8008/rtp/239.111.205.87:5140
CGTN俄语,http://36.47.83.95:8009/rtp/239.111.205.87:5140
CGTN阿语,http://124.115.207.92:8081/rtp/239.111.205.86:5140
CGTN阿语,http://36.47.82.43:8008/rtp/239.111.205.86:5140
CGTN阿语,http://36.47.83.95:8009/rtp/239.111.205.86:5140

数字频道,#genre#
欢笑剧场,http://36.47.82.43:8008/rtp/239.112.205.236:5140
欢笑剧场,http://36.47.83.95:8009/rtp/239.112.205.236:5140
游戏风云,http://124.115.207.92:8081/rtp/239.111.205.4:5140
游戏风云,http://36.47.82.43:8008/rtp/239.111.205.4:5140
游戏风云,http://36.47.83.95:8009/rtp/239.111.205.4:5140

其他频道,#genre#
上海纪实,http://124.115.207.92:8081/rtp/239.112.205.204:5140
上海纪实,http://36.47.82.43:8008/rtp/239.112.205.204:5140
上海纪实,http://36.47.83.95:8009/rtp/239.112.205.204:5140
乐家购物,http://124.115.207.92:8081/rtp/239.111.205.101:5140
乐家购物,http://36.47.82.43:8008/rtp/239.111.205.101:5140
乐家购物,http://36.47.83.95:8009/rtp/239.111.205.101:5140
商洛1套,http://124.115.207.92:8081/rtp/239.112.205.189:5140
商洛1套,http://36.47.82.43:8008/rtp/239.112.205.189:5140
商洛1套,http://36.47.83.95:8009/rtp/239.112.205.189:5140
教育1,http://124.115.207.92:8081/rtp/239.112.205.201:5140
教育1,http://36.47.82.43:8008/rtp/239.112.205.201:5140
教育1,http://36.47.83.95:8009/rtp/239.112.205.201:5140
爱上4K,http://124.115.207.92:8081/rtp/239.112.205.186:5140
爱上4K,http://36.47.82.43:8008/rtp/239.112.205.186:5140
爱上4K,http://36.47.83.95:8009/rtp/239.112.205.186:5140
直播室101,http://36.47.82.43:8008/rtp/239.111.205.20:5140
直播室101,http://36.47.83.95:8009/rtp/239.111.205.20:5140
直播室102,http://124.115.207.92:8081/rtp/239.111.205.21:5140
直播室102,http://36.47.82.43:8008/rtp/239.111.205.21:5140
直播室102,http://36.47.83.95:8009/rtp/239.111.205.21:5140
直播室103,http://124.115.207.92:8081/rtp/239.111.205.22:5140
直播室103,http://36.47.82.43:8008/rtp/239.111.205.22:5140
直播室103,http://36.47.83.95:8009/rtp/239.111.205.22:5140
直播室104,http://124.115.207.92:8081/rtp/239.111.205.23:5140
