央视频道,#genre#
CCTV1,http://116.3.191.12:4000/rtp/232.0.0.27:8808
CCTV1,http://42.54.148.201:8888/rtp/232.0.0.27:8808
CCTV2,http://116.3.191.12:4000/rtp/232.0.0.132:9144
CCTV2,http://42.54.148.201:8888/rtp/232.0.0.132:9144
CCTV3,http://116.3.191.12:4000/rtp/232.0.0.198:9214
CCTV4,http://116.3.191.12:4000/rtp/232.0.0.148:9142
CCTV4,http://42.54.148.201:8888/rtp/232.0.0.148:9142
CCTV4欧洲,http://116.3.191.12:4000/rtp/232.0.0.210:9238
CCTV4美洲,http://116.3.191.12:4000/rtp/232.0.0.145:9110
CCTV4美洲,http://42.54.148.201:8888/rtp/232.0.0.145:9110
CCTV5,http://116.3.191.12:4000/rtp/232.0.0.196:9210
CCTV5,http://42.54.148.201:8888/rtp/232.0.0.196:9210
CCTV5+,http://116.3.191.12:4000/rtp/232.0.0.93:8750
CCTV6,http://116.3.191.12:4000/rtp/232.0.0.194:9206
CCTV6,http://42.54.148.201:8888/rtp/232.0.0.194:9206
CCTV7,http://116.3.191.12:4000/rtp/232.0.0.133:9146
CCTV8,http://116.3.191.12:4000/rtp/232.0.0.28:8710
CCTV8,http://42.54.148.201:8888/rtp/232.0.0.28:8710
CCTV9,http://116.3.191.12:4000/rtp/232.0.0.134:9148
CCTV9,http://42.54.148.201:8888/rtp/232.0.0.134:9148
CCTV10,http://116.3.191.12:4000/rtp/232.0.0.135:9150
CCTV11,http://116.3.191.12:4000/rtp/232.0.0.168:9340
CCTV11,http://42.54.148.201:8888/rtp/232.0.0.168:9340
CCTV12,http://116.3.191.12:4000/rtp/232.0.0.136:9152
CCTV13,http://116.3.191.12:4000/rtp/232.0.0.146:9112
CCTV13,http://42.54.148.201:8888/rtp/232.0.0.146:9112
CCTV14,http://116.3.191.12:4000/rtp/232.0.0.137:9154
CCTV14,http://42.54.148.201:8888/rtp/232.0.0.137:9154
CCTV15,http://116.3.191.12:4000/rtp/232.0.0.169:9342
CCTV16,http://116.3.191.12:4000/rtp/232.0.0.36:8694
CCTV16,http://42.54.148.201:8888/rtp/232.0.0.36:8694
