央视频道,#genre#
CCTV1,http://115.193.163.28:8888/rtp/233.50.200.130:5140
CCTV1,http://115.193.163.28:8888/rtp/233.50.200.143:5140
CCTV1,http://60.177.38.25:82/rtp/233.50.200.247:5140
CCTV1,http://60.177.38.25:82/rtp/233.50.201.222:5140
CCTV2,http://115.193.163.28:8888/rtp/233.50.201.119:5140
CCTV2,http://60.177.38.25:82/rtp/233.50.200.100:5140
CCTV3,http://122.224.232.218:8888/rtp/233.50.201.196:5140
CCTV3,http://60.177.38.25:82/rtp/233.50.200.107:5140
CCTV3,http://60.177.38.25:82/rtp/233.50.201.196:5140
CCTV5,http://115.193.163.28:8888/rtp/233.50.201.197:5140
CCTV5,http://60.177.38.25:82/rtp/233.50.200.108:5140
CCTV6,http://60.177.38.25:82/rtp/233.50.200.109:5140
CCTV9,http://60.177.38.25:82/rtp/233.50.201.121:5140
CCTV10,http://60.177.38.25:82/rtp/233.50.200.22:5140
CCTV10,http://60.177.38.25:82/rtp/233.50.201.122:5140
CCTV12,http://115.193.163.28:8888/rtp/233.50.200.21:5140
CCTV12,http://60.177.38.25:82/rtp/233.50.200.21:5140
CCTV12,http://60.177.38.25:82/rtp/233.50.201.123:5140
CCTV13,http://60.177.38.25:82/rtp/233.50.200.111:5140
CCTV13,http://60.177.38.25:82/rtp/233.50.201.246:5140
CCTV14,http://115.193.163.28:8888/rtp/233.50.200.20:5140
CCTV16,http://115.193.163.28:8888/rtp/233.50.200.112:5140

卫视频道,#genre#
湖南卫视,http://122.224.232.218:8888/rtp/233.50.200.190:5140
湖南卫视,http://60.177.38.25:82/rtp/233.50.200.190:5140
湖南卫视,http://60.177.38.25:82/rtp/233.50.201.103:5140
江苏卫视,http://60.177.38.25:82/rtp/233.50.201.106:5140
北京卫视,http://60.177.38.25:82/rtp/233.50.200.179:5140
北京卫视,http://60.177.38.25:82/rtp/233.50.201.107:5140
东方卫视,http://122.224.232.218:8888/rtp/233.50.201.125:5140
东方卫视,http://60.177.38.25:82/rtp/233.50.200.146:5140
东方卫视,http://60.177.38.25:82/rtp/233.50.201.125:5140
安徽卫视,http://122.224.232.218:8888/rtp/233.50.201.113:5140
广东卫视,http://60.177.38.25:82/rtp/233.50.200.187:5140
天津卫视,http://60.177.38.25:82/rtp/233.50.201.104:5140
重庆卫视,http://122.224.232.218:8888/rtp/233.50.201.143:5140
重庆卫视,http://60.177.38.25:82/rtp/233.50.201.143:5140
东南卫视,http://60.177.38.25:82/rtp/233.50.201.146:5140
贵州卫视,http://122.224.232.218:8888/rtp/233.50.201.142:5140
河北卫视,http://60.177.38.25:82/rtp/233.50.200.105:5140
黑龙江卫视,http://60.177.38.25:82/rtp/233.50.201.115:5140
河南卫视,http://122.224.232.218:8888/rtp/233.50.201.144:5140
湖北卫视,http://115.193.163.28:8888/rtp/233.50.201.114:5140
湖北卫视,http://60.177.38.25:82/rtp/233.50.200.147:5140
四川卫视,http://122.224.232.218:8888/rtp/233.50.201.139:5140
云南卫视,http://115.193.163.28:8888/rtp/233.50.200.115:5140

数字频道,#genre#
生活时尚,http://60.177.38.25:82/rtp/233.50.200.15:5140
生活时尚,http://60.177.38.25:82/rtp/233.50.201.187:5140
快乐垂钓,http://60.177.38.25:82/rtp/233.50.200.123:5140
游戏风云,http://122.224.232.218:8888/rtp/233.50.200.14:5140
游戏风云,http://60.177.38.25:82/rtp/233.50.200.14:5140
游戏风云,http://60.177.38.25:82/rtp/233.50.201.183:5140

其他频道,#genre#
BesTV,http://122.224.232.218:8888/rtp/233.50.201.201:5140
Bestv1,http://115.193.163.28:8888/rtp/233.50.200.32:5140
Bestv11,http://115.193.163.28:8888/rtp/233.50.200.122:5140
Bestv22,http://60.177.38.25:82/rtp/233.50.200.237:5140
Bestv24,http://60.177.38.25:82/rtp/233.50.200.31:5140
Bestv31,http://115.193.163.28:8888/rtp/233.50.200.234:5140
Bestv33,http://60.177.38.25:82/rtp/233.50.200.246:5140
中国蓝直播,http://60.177.38.25:82/rtp/233.50.201.193:5140
乐游,http://60.177.38.25:82/rtp/233.50.201.185:5140
全纪实,http://122.224.232.218:8888/rtp/233.50.200.148:5140
全纪实,http://60.177.38.25:82/rtp/233.50.200.148:5140
娱乐,http://115.193.163.28:8888/rtp/233.50.201.116:5140
宁波文体,http://60.177.38.25:82/rtp/233.50.201.179:5140
新威体育,http://115.193.163.28:8888/rtp/233.50.201.203:5140
晴彩广场舞,http://115.193.163.28:8888/rtp/233.50.202.29:5140
晴彩竞技,http://60.177.38.25:82/rtp/233.50.201.108:5140
晴彩篮球,http://60.177.38.25:82/rtp/233.50.201.194:5140
晴彩羽毛球,http://122.224.232.218:8888/rtp/233.50.202.28:5140
晴彩羽毛球,http://60.177.38.25:82/rtp/233.50.202.28:5140
未知频道,http://60.177.38.25:82/rtp/233.50.201.224:5140
浙江教育,http://122.224.232.218:8888/rtp/233.50.201.134:5140
浙江新闻,http://115.193.163.28:8888/rtp/233.50.201.137:5140
浙江新闻,http://60.177.38.25:82/rtp/233.50.201.137:5140
浙江民生,http://60.177.38.25:82/rtp/233.50.201.136:5140
浙江经济,http://60.177.38.25:82/rtp/233.50.201.133:5140
浙江钱江,http://122.224.232.218:8888/rtp/233.50.201.132:5140
浙江钱江,http://60.177.38.25:82/rtp/233.50.201.132:5140
温州新闻,http://60.177.38.25:82/rtp/233.50.201.87:5140
游戏频道,http://60.177.38.25:82/rtp/233.50.201.207:5140
珠峰直播,http://115.193.163.28:8888/rtp/233.50.201.227:5140
珠峰直播,http://122.224.232.218:8888/rtp/233.50.201.227:5140
珠峰直播,http://60.177.38.25:82/rtp/233.50.201.227:5140
衢州公共,http://60.177.38.25:82/rtp/233.50.202.12:5140
衢州新闻,http://122.224.232.218:8888/rtp/233.50.202.11:5140
超级体育,http://122.224.232.218:8888/rtp/233.50.201.202:5140
都市剧场,http://60.177.38.25:82/rtp/233.50.200.11:5140
都市剧场,http://60.177.38.25:82/rtp/233.50.201.190:5140
金色学堂,http://122.224.232.218:8888/rtp/233.50.201.186:5140

更新时间,#genre#
2024-04-04_05:53:28,https://taoiptv.com/time.mp4
